,layer,neuron,class_selectivity_idx,population_code,class_id,class_freq,first_wordnet_level,last_common_level,deep_level,included_categories
15114,fc2,2090,0.667,2,"lycaenid, lycaenid butterfly",0.19965,"animal, animate being, beast, brute, creature, fauna","lycaenid, lycaenid butterfly",7,1
15115,fc2,2091,0.596,1,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.15282,"artifact, artefact","hand blower, blow dryer, blow drier, hair dryer, hair drier",5,1
15116,fc2,2092,0.687,2,"upright, upright piano",0.26109,"artifact, artefact","artifact, artefact",1,2
15117,fc2,2092,0.687,2,honeycomb,0.1522,"artifact, artefact","artifact, artefact",1,2
15118,fc2,2093,0.798,2,screw,0.30124,"artifact, artefact",screw,6,1
15119,fc2,2093,0.798,2,"African grey, African gray, Psittacus erithacus",0.29008,"animal, animate being, beast, brute, creature, fauna","African grey, African gray, Psittacus erithacus",6,1
15120,fc2,2094,0.758,1,golf ball,0.54961,"artifact, artefact",golf ball,6,1
15121,fc2,2095,0.778,2,tarantula,0.34284,"animal, animate being, beast, brute, creature, fauna",spider,5,2
15122,fc2,2095,0.778,2,"wolf spider, hunting spider",0.26212,"animal, animate being, beast, brute, creature, fauna",spider,5,2
15123,fc2,2096,0.444,0,,0.0,,,0,0
15124,fc2,2097,0.576,1,pickelhaube,0.2244,"artifact, artefact",pickelhaube,8,1
15125,fc2,2098,0.626,2,hourglass,0.31668,"artifact, artefact","instrumentality, instrumentation",2,2
15126,fc2,2098,0.626,2,"ballpoint, ballpoint pen, ballpen, Biro",0.11662,"artifact, artefact","instrumentality, instrumentation",2,2
15127,fc2,2099,0.727,1,"artichoke, globe artichoke",0.33504,Misc,"artichoke, globe artichoke",2,1
15128,fc2,2100,0.677,2,"chiffonier, commode",0.23939,"artifact, artefact","chiffonier, commode",6,1
15129,fc2,2100,0.677,2,"Scotch terrier, Scottish terrier, Scottie",0.12998,"animal, animate being, beast, brute, creature, fauna","Scotch terrier, Scottish terrier, Scottie",6,1
15130,fc2,2101,0.667,3,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.26841,"artifact, artefact","washbasin, handbasin, washbowl, lavabo, wash-hand basin",6,1
15131,fc2,2101,0.667,3,bubble,0.12618,Misc,bubble,6,1
15132,fc2,2101,0.667,3,"bullfrog, Rana catesbeiana",0.11951,"animal, animate being, beast, brute, creature, fauna","bullfrog, Rana catesbeiana",7,1
15133,fc2,2102,0.687,3,goose,0.18849,"animal, animate being, beast, brute, creature, fauna",goose,8,1
15134,fc2,2102,0.687,3,broom,0.12787,"artifact, artefact","instrumentality, instrumentation",2,2
15135,fc2,2102,0.687,3,jack-o'-lantern,0.11561,"artifact, artefact","instrumentality, instrumentation",2,2
15136,fc2,2103,0.697,1,"web site, website, internet site, site",0.17145,"artifact, artefact","web site, website, internet site, site",6,1
15137,fc2,2104,0.798,3,"rock beauty, Holocanthus tricolor",0.23575,"animal, animate being, beast, brute, creature, fauna","spiny-finned fish, acanthopterygian",8,3
15138,fc2,2104,0.798,3,anemone fish,0.20823,"animal, animate being, beast, brute, creature, fauna","spiny-finned fish, acanthopterygian",8,3
15139,fc2,2104,0.798,3,"puffer, pufferfish, blowfish, globefish",0.12221,"animal, animate being, beast, brute, creature, fauna","spiny-finned fish, acanthopterygian",8,3
15140,fc2,2105,0.576,0,,0.0,,,0,0
15141,fc2,2106,0.758,3,"king penguin, Aptenodytes patagonica",0.26853,"animal, animate being, beast, brute, creature, fauna","king penguin, Aptenodytes patagonica",9,1
15142,fc2,2106,0.758,3,pickelhaube,0.19359,"artifact, artefact","artifact, artefact",1,2
15143,fc2,2106,0.758,3,soap dispenser,0.10806,"artifact, artefact","artifact, artefact",1,2
15144,fc2,2107,0.667,3,"cheetah, chetah, Acinonyx jubatus",0.12468,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,3
15145,fc2,2107,0.667,3,zebra,0.10927,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,3
15146,fc2,2107,0.667,3,"prairie chicken, prairie grouse, prairie fowl",0.1068,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,3
15147,fc2,2108,0.737,3,flamingo,0.18911,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,3
15148,fc2,2108,0.737,3,spoonbill,0.18347,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,3
15149,fc2,2108,0.737,3,isopod,0.1027,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,3
15150,fc2,2109,0.697,2,"flatworm, platyhelminth",0.19973,"animal, animate being, beast, brute, creature, fauna","flatworm, platyhelminth",4,1
15151,fc2,2109,0.697,2,"mailbox, letter box",0.15376,"artifact, artefact","mailbox, letter box",5,1
15152,fc2,2110,0.798,4,fireboat,0.30618,"artifact, artefact","instrumentality, instrumentation",2,3
15153,fc2,2110,0.798,4,hourglass,0.14242,"artifact, artefact","instrumentality, instrumentation",2,3
15154,fc2,2110,0.798,4,"crossword puzzle, crossword",0.12497,"artifact, artefact","instrumentality, instrumentation",2,3
15155,fc2,2110,0.798,4,tiger beetle,0.13538,"animal, animate being, beast, brute, creature, fauna",tiger beetle,6,1
15156,fc2,2111,0.677,3,banded gecko,0.1455,"animal, animate being, beast, brute, creature, fauna","diapsid, diapsid reptile",5,3
15157,fc2,2111,0.677,3,"king snake, kingsnake",0.13416,"animal, animate being, beast, brute, creature, fauna","diapsid, diapsid reptile",5,3
15158,fc2,2111,0.677,3,"hognose snake, puff adder, sand viper",0.13024,"animal, animate being, beast, brute, creature, fauna","diapsid, diapsid reptile",5,3
15159,fc2,2112,0.626,2,"African elephant, Loxodonta africana",0.15956,"animal, animate being, beast, brute, creature, fauna",elephant,7,2
15160,fc2,2112,0.626,2,"Indian elephant, Elephas maximus",0.15717,"animal, animate being, beast, brute, creature, fauna",elephant,7,2
15161,fc2,2113,0.646,2,"crossword puzzle, crossword",0.22914,"artifact, artefact","artifact, artefact",1,2
15162,fc2,2113,0.646,2,"brass, memorial tablet, plaque",0.11871,"artifact, artefact","artifact, artefact",1,2
15163,fc2,2114,0.636,2,bib,0.18409,"artifact, artefact","artifact, artefact",1,2
15164,fc2,2114,0.636,2,shower cap,0.10221,"artifact, artefact","artifact, artefact",1,2
15165,fc2,2115,0.566,1,beaker,0.17897,"artifact, artefact",beaker,6,1
15166,fc2,2116,0.657,1,golf ball,0.37671,"artifact, artefact",golf ball,6,1
15167,fc2,2117,0.788,3,golf ball,0.17042,"artifact, artefact","instrumentality, instrumentation",2,3
15168,fc2,2117,0.788,3,dumbbell,0.14209,"artifact, artefact","instrumentality, instrumentation",2,3
15169,fc2,2117,0.788,3,abacus,0.16122,"artifact, artefact","instrumentality, instrumentation",2,3
15170,fc2,2118,0.626,1,"odometer, hodometer, mileometer, milometer",0.11659,"artifact, artefact","odometer, hodometer, mileometer, milometer",7,1
15171,fc2,2119,0.677,1,bulletproof vest,0.16465,"artifact, artefact",bulletproof vest,6,1
15172,fc2,2120,0.707,0,,0.0,,,0,0
15173,fc2,2121,0.576,1,Bedlington terrier,0.10829,"animal, animate being, beast, brute, creature, fauna",Bedlington terrier,6,1
15174,fc2,2122,0.758,3,"crossword puzzle, crossword",0.23744,"artifact, artefact","artifact, artefact",1,3
15175,fc2,2122,0.758,3,"stopwatch, stop watch",0.13322,"artifact, artefact","artifact, artefact",1,3
15176,fc2,2122,0.758,3,bottlecap,0.20564,"artifact, artefact","artifact, artefact",1,3
15177,fc2,2123,0.515,1,"jeep, landrover",0.13065,"artifact, artefact","jeep, landrover",8,1
15178,fc2,2124,0.556,2,"affenpinscher, monkey pinscher, monkey dog",0.14297,"animal, animate being, beast, brute, creature, fauna","affenpinscher, monkey pinscher, monkey dog",7,1
15179,fc2,2124,0.556,2,cannon,0.11947,"artifact, artefact",cannon,7,1
15180,fc2,2125,0.434,1,"Arabian camel, dromedary, Camelus dromedarius",0.15404,"animal, animate being, beast, brute, creature, fauna","Arabian camel, dromedary, Camelus dromedarius",9,1
15181,fc2,2126,0.323,0,,0.0,,,0,0
15182,fc2,2127,0.747,2,"cheetah, chetah, Acinonyx jubatus",0.20768,"animal, animate being, beast, brute, creature, fauna","big cat, cat",8,2
15183,fc2,2127,0.747,2,"leopard, Panthera pardus",0.13149,"animal, animate being, beast, brute, creature, fauna","big cat, cat",8,2
15184,fc2,2128,0.697,2,car wheel,0.17663,"artifact, artefact",car wheel,8,1
15185,fc2,2128,0.697,2,keeshond,0.10612,"animal, animate being, beast, brute, creature, fauna",keeshond,5,1
15186,fc2,2129,0.495,1,"bagel, beigel",0.10606,Misc,"bagel, beigel",7,1
15187,fc2,2130,0.505,1,steel arch bridge,0.20966,"artifact, artefact",steel arch bridge,4,1
15188,fc2,2131,0.667,1,"lycaenid, lycaenid butterfly",0.41605,"animal, animate being, beast, brute, creature, fauna","lycaenid, lycaenid butterfly",7,1
15189,fc2,2132,0.596,1,parking meter,0.19538,"artifact, artefact",parking meter,8,1
15190,fc2,2133,0.384,0,,0.0,,,0,0
15191,fc2,2134,0.717,4,"king snake, kingsnake",0.19325,"animal, animate being, beast, brute, creature, fauna","vertebrate, craniate",3,4
15192,fc2,2134,0.717,4,"thunder snake, worm snake, Carphophis amoenus",0.15188,"animal, animate being, beast, brute, creature, fauna","vertebrate, craniate",3,4
15193,fc2,2134,0.717,4,sea snake,0.11332,"animal, animate being, beast, brute, creature, fauna","vertebrate, craniate",3,4
15194,fc2,2134,0.717,4,"spotted salamander, Ambystoma maculatum",0.10564,"animal, animate being, beast, brute, creature, fauna","vertebrate, craniate",3,4
15195,fc2,2135,0.798,2,"house finch, linnet, Carpodacus mexicanus",0.35581,"animal, animate being, beast, brute, creature, fauna","house finch, linnet, Carpodacus mexicanus",8,1
15196,fc2,2135,0.798,2,cardoon,0.20486,Misc,cardoon,2,1
15197,fc2,2136,0.626,1,"airship, dirigible",0.13926,"artifact, artefact","airship, dirigible",8,1
15198,fc2,2137,0.657,2,daisy,0.1776,"plant, flora, plant life",daisy,6,1
15199,fc2,2137,0.657,2,"wool, woolen, woollen",0.14937,"artifact, artefact","wool, woolen, woollen",3,1
15200,fc2,2138,0.545,1,swing,0.19137,"artifact, artefact",swing,6,1
15201,fc2,2139,0.636,2,"toilet tissue, toilet paper, bathroom tissue",0.11526,Misc,"toilet tissue, toilet paper, bathroom tissue",4,1
15202,fc2,2139,0.636,2,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.10774,"artifact, artefact","washbasin, handbasin, washbowl, lavabo, wash-hand basin",6,1
15203,fc2,2140,0.697,2,"borzoi, Russian wolfhound",0.16986,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
15204,fc2,2140,0.697,2,"impala, Aepyceros melampus",0.11196,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
15205,fc2,2141,0.636,2,"stopwatch, stop watch",0.15489,"artifact, artefact","artifact, artefact",1,2
15206,fc2,2141,0.636,2,bottlecap,0.11365,"artifact, artefact","artifact, artefact",1,2
15207,fc2,2142,0.667,1,"African grey, African gray, Psittacus erithacus",0.2284,"animal, animate being, beast, brute, creature, fauna","African grey, African gray, Psittacus erithacus",6,1
15208,fc2,2143,0.535,0,,0.0,,,0,0
15209,fc2,2144,0.566,3,"ocarina, sweet potato",0.1175,"artifact, artefact","instrumentality, instrumentation",2,3
15210,fc2,2144,0.566,3,"pick, plectrum, plectron",0.10596,"artifact, artefact","instrumentality, instrumentation",2,3
15211,fc2,2144,0.566,3,"airship, dirigible",0.10644,"artifact, artefact","instrumentality, instrumentation",2,3
15212,fc2,2145,0.737,2,golf ball,0.29819,"artifact, artefact","instrumentality, instrumentation",2,2
15213,fc2,2145,0.737,2,"microphone, mike",0.18265,"artifact, artefact","instrumentality, instrumentation",2,2
15214,fc2,2146,0.596,2,"jeep, landrover",0.18175,"artifact, artefact","instrumentality, instrumentation",2,2
15215,fc2,2146,0.596,2,potter's wheel,0.13172,"artifact, artefact","instrumentality, instrumentation",2,2
15216,fc2,2147,0.646,2,screw,0.20254,"artifact, artefact",screw,6,1
15217,fc2,2147,0.646,2,keeshond,0.10693,"animal, animate being, beast, brute, creature, fauna",keeshond,5,1
15218,fc2,2148,0.646,2,cocktail shaker,0.21627,"artifact, artefact","instrumentality, instrumentation",2,2
15219,fc2,2148,0.646,2,soccer ball,0.19853,"artifact, artefact","instrumentality, instrumentation",2,2
15220,fc2,2149,0.687,3,scorpion,0.16216,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
15221,fc2,2149,0.687,3,"common iguana, iguana, Iguana iguana",0.1215,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
15222,fc2,2149,0.687,3,"lens cap, lens cover",0.13008,"artifact, artefact","lens cap, lens cover",5,1
15223,fc2,2150,0.545,1,balloon,0.19633,"artifact, artefact",balloon,8,1
15224,fc2,2151,0.545,2,vestment,0.11202,"artifact, artefact",covering,2,2
15225,fc2,2151,0.545,2,"lampshade, lamp shade",0.10413,"artifact, artefact",covering,2,2
15226,fc2,2152,0.859,2,screw,0.60897,"artifact, artefact",device,3,2
15227,fc2,2152,0.859,2,abacus,0.24226,"artifact, artefact",device,3,2
15228,fc2,2153,0.717,2,golf ball,0.47388,"artifact, artefact",sports equipment,4,2
15229,fc2,2153,0.717,2,baseball,0.1241,"artifact, artefact",sports equipment,4,2
15230,fc2,2154,0.677,2,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulg",0.29599,"animal, animate being, beast, brute, creature, fauna",carnivore,6,2
15231,fc2,2154,0.677,2,"polecat, fitch, foulmart, foumart, Mustela putorius",0.13313,"animal, animate being, beast, brute, creature, fauna",carnivore,6,2
15232,fc2,2155,0.636,1,bib,0.14263,"artifact, artefact",bib,4,1
15233,fc2,2156,0.626,2,cannon,0.19943,"artifact, artefact",device,3,2
15234,fc2,2156,0.626,2,"gong, tam-tam",0.14076,"artifact, artefact",device,3,2
15235,fc2,2157,0.535,2,"streetcar, tram, tramcar, trolley, trolley car",0.15502,"artifact, artefact",wheeled vehicle,4,2
15236,fc2,2157,0.535,2,"passenger car, coach, carriage",0.10782,"artifact, artefact",wheeled vehicle,4,2
15237,fc2,2158,0.505,1,necklace,0.15719,"artifact, artefact",necklace,5,1
15238,fc2,2159,0.434,1,"pick, plectrum, plectron",0.10534,"artifact, artefact","pick, plectrum, plectron",4,1
15239,fc2,2160,0.717,2,pickelhaube,0.24855,"artifact, artefact","artifact, artefact",1,2
15240,fc2,2160,0.717,2,"slide rule, slipstick",0.12502,"artifact, artefact","artifact, artefact",1,2
15241,fc2,2161,0.596,2,"apiary, bee house",0.19265,"artifact, artefact","apiary, bee house",6,1
15242,fc2,2161,0.596,2,"gibbon, Hylobates lar",0.10169,"animal, animate being, beast, brute, creature, fauna","gibbon, Hylobates lar",10,1
15243,fc2,2162,0.697,2,"crossword puzzle, crossword",0.32393,"artifact, artefact",equipment,3,2
15244,fc2,2162,0.697,2,golf ball,0.17096,"artifact, artefact",equipment,3,2
15245,fc2,2163,0.475,1,"wood rabbit, cottontail, cottontail rabbit",0.11086,"animal, animate being, beast, brute, creature, fauna","wood rabbit, cottontail, cottontail rabbit",9,1
15246,fc2,2164,0.596,2,tile roof,0.20255,"artifact, artefact","artifact, artefact",1,2
15247,fc2,2164,0.596,2,"pop bottle, soda bottle",0.11335,"artifact, artefact","artifact, artefact",1,2
15248,fc2,2165,0.455,1,combination lock,0.18249,"artifact, artefact",combination lock,7,1
15249,fc2,2166,0.677,2,"screen, CRT screen",0.23252,"artifact, artefact",device,3,2
15250,fc2,2166,0.677,2,analog clock,0.10266,"artifact, artefact",device,3,2
15251,fc2,2167,0.596,1,Sussex spaniel,0.15842,"animal, animate being, beast, brute, creature, fauna",Sussex spaniel,7,1
15252,fc2,2168,0.667,3,"Lhasa, Lhasa apso",0.14017,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,3
15253,fc2,2168,0.667,3,"Tibetan terrier, chrysanthemum dog",0.13322,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,3
15254,fc2,2168,0.667,3,"Maltese dog, Maltese terrier, Maltese",0.10063,"animal, animate being, beast, brute, creature, fauna","dog, domestic dog, Canis familiaris",3,3
15255,fc2,2169,0.778,2,"impala, Aepyceros melampus",0.31297,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
15256,fc2,2169,0.778,2,"Saluki, gazelle hound",0.10193,"animal, animate being, beast, brute, creature, fauna","animal, animate being, beast, brute, creature, fauna",1,2
15257,fc2,2170,0.677,2,"maze, labyrinth",0.43253,"artifact, artefact","instrumentality, instrumentation",2,2
15258,fc2,2170,0.677,2,golf ball,0.10051,"artifact, artefact","instrumentality, instrumentation",2,2
15259,fc2,2171,0.737,1,standard schnauzer,0.29996,"animal, animate being, beast, brute, creature, fauna",standard schnauzer,7,1
15260,fc2,2172,0.566,1,"ringlet, ringlet butterfly",0.10767,"animal, animate being, beast, brute, creature, fauna","ringlet, ringlet butterfly",7,1
15261,fc2,2173,0.687,2,"oscilloscope, scope, cathode-ray oscilloscope, CRO",0.15459,"artifact, artefact","artifact, artefact",1,2
15262,fc2,2173,0.687,2,honeycomb,0.13533,"artifact, artefact","artifact, artefact",1,2
15263,fc2,2174,0.768,5,"garden spider, Aranea diademata",0.26528,"animal, animate being, beast, brute, creature, fauna",spider,5,3
15264,fc2,2174,0.768,5,"black and gold garden spider, Argiope aurantia",0.12322,"animal, animate being, beast, brute, creature, fauna",spider,5,3
15265,fc2,2174,0.768,5,"barn spider, Araneus cavaticus",0.10151,"animal, animate being, beast, brute, creature, fauna",spider,5,3
15266,fc2,2174,0.768,5,"spider web, spider's web",0.17253,"artifact, artefact","spider web, spider's web",6,1
15267,fc2,2174,0.768,5,bubble,0.12686,Misc,bubble,6,1
15268,fc2,2175,0.828,3,honeycomb,0.35909,"artifact, artefact","artifact, artefact",1,3
15269,fc2,2175,0.828,3,goblet,0.22462,"artifact, artefact","artifact, artefact",1,3
15270,fc2,2175,0.828,3,shower cap,0.13363,"artifact, artefact","artifact, artefact",1,3
15271,fc2,2176,0.717,5,goblet,0.18084,"artifact, artefact","artifact, artefact",1,4
15272,fc2,2176,0.717,5,beer glass,0.10681,"artifact, artefact","artifact, artefact",1,4
15273,fc2,2176,0.717,5,soccer ball,0.12689,"artifact, artefact","artifact, artefact",1,4
15274,fc2,2176,0.717,5,pickelhaube,0.10694,"artifact, artefact","artifact, artefact",1,4
15275,fc2,2176,0.717,5,bulbul,0.10067,"animal, animate being, beast, brute, creature, fauna",bulbul,9,1
15276,fc2,2177,0.434,1,pinwheel,0.13629,"artifact, artefact",pinwheel,8,1
15277,fc2,2178,0.525,0,,0.0,,,0,0
15278,fc2,2179,0.657,2,honeycomb,0.25232,"artifact, artefact",honeycomb,5,1
15279,fc2,2179,0.657,2,bubble,0.11288,Misc,bubble,6,1
